Gene,Adverse Event Count,Adverse Event,All Adverse Event Counts,Adverse event mean -log(BH) diff,All Adverse events mean -log(BH) diff
F11,0.0,Pulmonary Edema,183,0.0,-0.37258327773635663
F11,0.0,Thrombocytopenia,183,0.0,-0.37258327773635663
F11,0.0,Gastric ulcer,183,0.0,-0.37258327773635663
F11,0.0,Edema,183,0.0,-0.37258327773635663
F11,0.0,Delirium,183,0.0,-0.37258327773635663
F11,0.0,Deep Vein Thrombosis,183,0.0,-0.37258327773635663
F11,0.0,Cerebral Infarction,183,0.0,-0.37258327773635663
F11,80.0,Myocardial Infarction,183,-0.7241589630474792,-0.37258327773635663
F11,0.0,Pancreatitis,183,0.0,-0.37258327773635663
F11,0.0,Peripheral Neuropathy,183,0.0,-0.37258327773635663
F11,70.0,Pneumonia,183,-0.024538863437767223,-0.37258327773635663
F11,0.0,Proteinuria,183,0.0,-0.37258327773635663
F11,0.0,Hyperlipidemia,183,0.0,-0.37258327773635663
F11,33.0,Sepsis,183,-0.2585546164033702,-0.37258327773635663
F11,0.0,Tardive Dyskinesia,183,0.0,-0.37258327773635663
F11,0.0,Hemorrhage,183,0.0,-0.37258327773635663
IRF6,0.0,Gastric ulcer,169,0.0,-0.3870767691618984
IRF6,0.0,Pulmonary Edema,169,0.0,-0.3870767691618984
IRF6,0.0,Cerebral Infarction,169,0.0,-0.3870767691618984
IRF6,0.0,Deep Vein Thrombosis,169,0.0,-0.3870767691618984
IRF6,0.0,Delirium,169,0.0,-0.3870767691618984
IRF6,0.0,Edema,169,0.0,-0.3870767691618984
IRF6,0.0,Hemorrhage,169,0.0,-0.3870767691618984
IRF6,19.0,Hyperlipidemia,169,-0.3034492896799361,-0.3870767691618984
IRF6,80.0,Myocardial Infarction,169,-0.7241589630474792,-0.3870767691618984
IRF6,0.0,Pancreatitis,169,0.0,-0.3870767691618984
IRF6,0.0,Peripheral Neuropathy,169,0.0,-0.3870767691618984
IRF6,70.0,Pneumonia,169,-0.02453886343776722,-0.3870767691618984
IRF6,0.0,Proteinuria,169,0.0,-0.3870767691618984
IRF6,0.0,Sepsis,169,0.0,-0.3870767691618984
IRF6,0.0,Tardive Dyskinesia,169,0.0,-0.3870767691618984
