,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 1,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 1,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 1,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 1,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 1,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 1,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 2,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 2,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 2,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 2,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 2,Difference between Interactome-Neighborhood Gene List Size for PathFX Version 2,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Neighborhood/Interactome Gene List Size (Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 1,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Unique Neighborhood/Interactome Gene List Size (Unique Neighborhood Gene List Percentage) for PathFX Version 2,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 1,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 1,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 1,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 1,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 1,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 1,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 2,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 2,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 2,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 2,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 2,Ratio of Intersecting Neighborhood/Interactome Gene List Size for PathFX Version 2,Unique Interactome Gene List Percentage for PathFX Version 1,Unique Interactome Gene List Percentage for PathFX Version 1,Unique Interactome Gene List Percentage for PathFX Version 1,Unique Interactome Gene List Percentage for PathFX Version 1,Unique Interactome Gene List Percentage for PathFX Version 1,Unique Interactome Gene List Percentage for PathFX Version 1,Unique Interactome Gene List Percentage for PathFX Version 2,Unique Interactome Gene List Percentage for PathFX Version 2,Unique Interactome Gene List Percentage for PathFX Version 2,Unique Interactome Gene List Percentage for PathFX Version 2,Unique Interactome Gene List Percentage for PathFX Version 2,Unique Interactome Gene List Percentage for PathFX Version 2,Intersecting Interactome Gene List Percentage for PathFX Version 1,Intersecting Interactome Gene List Percentage for PathFX Version 1,Intersecting Interactome Gene List Percentage for PathFX Version 1,Intersecting Interactome Gene List Percentage for PathFX Version 1,Intersecting Interactome Gene List Percentage for PathFX Version 1,Intersecting Interactome Gene List Percentage for PathFX Version 1,Intersecting Interactome Gene List Percentage for PathFX Version 2,Intersecting Interactome Gene List Percentage for PathFX Version 2,Intersecting Interactome Gene List Percentage for PathFX Version 2,Intersecting Interactome Gene List Percentage for PathFX Version 2,Intersecting Interactome Gene List Percentage for PathFX Version 2,Intersecting Interactome Gene List Percentage for PathFX Version 2,Drug Target Gene List Size for PathFX Version 1,Drug Target Gene List Size for PathFX Version 1,Drug Target Gene List Size for PathFX Version 1,Drug Target Gene List Size for PathFX Version 1,Drug Target Gene List Size for PathFX Version 1,Drug Target Gene List Size for PathFX Version 1,Drug Target Gene List Size for PathFX Version 2,Drug Target Gene List Size for PathFX Version 2,Drug Target Gene List Size for PathFX Version 2,Drug Target Gene List Size for PathFX Version 2,Drug Target Gene List Size for PathFX Version 2,Drug Target Gene List Size for PathFX Version 2,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1,Ratio of Drug Targets to Neighborhood Genes for PathFX Version 1
,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum,count,mean,std,min,max,sum
Phenotype,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cerebral Infarction,5,284.8,7.661592523751184,273,290,1424,5,274.6,4.979959839195498,267,278,1373,5,0.041077441077441025,0.025796607824078076,0.0235690235690235,0.0808080808080808,0.20538720538720512,5,0.026241134751772997,0.01765943205388475,0.0141843971631205,0.0531914893617021,0.131205673758865,5,0.01683501683501682,0.010377801351799597,0.0101010101010101,0.0336700336700336,0.0841750841750841,5,0.0007092198581560201,0.0015858638138296194,0.0,0.0035460992907801,0.0035460992907801,5,0.02424242424242418,0.015502847721510228,0.0134680134680134,0.0471380471380471,0.1212121212121209,5,0.025531914893616958,0.01632746728116502,0.0141843971631205,0.0496453900709219,0.1276595744680848,5,0.22222222222222224,0.0,0.2222222222222222,0.2222222222222222,1.1111111111111112,5,0.1808510638297872,0.0,0.1808510638297872,0.1808510638297872,0.904255319148936,5,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,3.888888888888889,5,0.8191489361702129,0.0,0.8191489361702128,0.8191489361702128,4.095744680851064,5,10.6,10.691117808723277,4,29,53,5,10.4,9.710818709048173,4,27,52,5,0.8470238095238095,0.5227159851523452,0.3125,1.5714285714285714,4.2351190476190474,5,1.4300000000000002,0.8570297544426331,0.6,2.75,7.15
Deep Vein Thrombosis,2,107.0,4.242640687119285,104,110,214,2,105.0,2.8284271247461903,103,107,210,2,0.044642857142857095,0.03788072042070792,0.0178571428571428,0.0714285714285714,0.08928571428571419,2,0.036697247706422,0.025948872704093476,0.018348623853211,0.055045871559633,0.073394495412844,2,0.0089285714285714,0.012626906806902594,0.0,0.0178571428571428,0.0178571428571428,2,0.0,0.0,0.0,0.0,0.0,2,0.03571428571428565,0.025253813613805257,0.0178571428571428,0.0535714285714285,0.0714285714285713,2,0.036697247706422,0.025948872704093476,0.018348623853211,0.055045871559633,0.073394495412844,2,0.4017857142857143,0.0,0.4017857142857143,0.4017857142857143,0.8035714285714286,2,0.3853211009174312,0.0,0.3853211009174312,0.3853211009174312,0.7706422018348624,2,0.5982142857142857,0.0,0.5982142857142857,0.5982142857142857,1.1964285714285714,2,0.6146788990825688,0.0,0.6146788990825688,0.6146788990825688,1.2293577981651376,2,3.5,0.7071067811865476,3,4,7,2,4.0,0.0,4,4,8,2,1.0,0.7071067811865476,0.5,1.5,2.0,2,1.3333333333333333,0.9428090415820634,0.6666666666666666,2.0,2.6666666666666665
Delirium,11,29.727272727272727,1.009049958219026,29,32,327,11,38.54545454545455,1.2933395813657271,37,41,424,11,0.1506493506493506,0.0288299988062579,0.0857142857142857,0.1714285714285714,1.6571428571428566,11,0.1239669421487603,0.029394081394675625,0.0681818181818181,0.1590909090909091,1.3636363636363633,11,0.03896103896103892,0.029340303888712605,0.0,0.0857142857142857,0.4285714285714281,11,0.03512396694214872,0.011868931087888474,0.0227272727272727,0.0454545454545454,0.3863636363636359,11,0.11168831168831163,0.029841883878119608,0.0571428571428571,0.1428571428571428,1.228571428571428,11,0.08884297520661154,0.023737862175777,0.0454545454545454,0.1136363636363636,0.9772727272727268,11,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,1.5714285714285707,11,0.3181818181818182,0.0,0.3181818181818182,0.3181818181818182,3.5,11,0.8571428571428572,0.0,0.8571428571428571,0.8571428571428571,9.428571428571429,11,0.6818181818181818,0.0,0.6818181818181818,0.6818181818181818,7.499999999999999,11,19.181818181818183,10.147099899165099,5,34,211,11,21.272727272727273,11.18115297356144,7,42,234,11,3.472727272727273,1.4800764381025266,1.2,5.666666666666667,38.2,11,3.8331168831168836,1.5471861865517431,1.5714285714285714,6.166666666666667,42.16428571428572
Edema,18,315.27777777777777,7.1357060374986645,300,329,5675,18,84.77777777777777,1.6647047275914588,83,89,1526,18,0.058872305140961805,0.021300615037309425,0.017910447761194,0.1044776119402985,1.0597014925373125,18,0.07850241545893716,0.018094616604255005,0.0326086956521739,0.0978260869565217,1.413043478260869,18,0.04112769485903808,0.01733205850953083,0.0119402985074626,0.0865671641791044,0.7402985074626856,18,0.013888888888888885,0.011063208327575076,0.0,0.0543478260869565,0.24999999999999992,18,0.017744610281923683,0.0060980352199000816,0.0029850746268656,0.0238805970149253,0.3194029850746263,18,0.06461352657004828,0.022204802159418748,0.0108695652173913,0.0869565217391304,1.163043478260869,18,0.7582089552238805,0.0,0.7582089552238805,0.7582089552238805,13.647761194029849,18,0.11956521739130428,0.0,0.1195652173913043,0.1195652173913043,2.152173913043477,18,0.2417910447761194,0.0,0.2417910447761194,0.2417910447761194,4.352238805970149,18,0.8804347826086957,0.0,0.8804347826086957,0.8804347826086957,15.847826086956522,18,17.72222222222222,12.217661062170016,2,44,319,18,17.055555555555557,10.91395341225934,2,39,307,18,0.8169740393351504,0.4172051077364827,0.1818181818181818,1.5714285714285714,14.705532708032708,18,2.183752204585538,1.1468496557598737,0.3333333333333333,4.333333333333333,39.307539682539684
Gastric ulcer,26,103.1923076923077,4.578377273831687,93,111,2683,26,84.03846153846153,3.7361024528860995,77,88,2185,26,0.11041114058355433,0.03946876960199729,0.043103448275862,0.1982758620689655,2.870689655172413,26,0.10597381342062191,0.03974577077538406,0.0638297872340425,0.1808510638297872,2.7553191489361697,26,0.047413793103448225,0.022644699200971893,0.0172413793103448,0.1034482758620689,1.232758620689654,26,0.028232405891980304,0.02516443121533242,0.0,0.1382978723404255,0.7340425531914879,26,0.06299734748010605,0.028619571100829362,0.0172413793103448,0.1206896551724138,1.6379310344827573,26,0.07774140752864153,0.03531776859251282,0.0212765957446808,0.1489361702127659,2.0212765957446797,26,0.3103448275862069,0.0,0.3103448275862069,0.3103448275862069,8.068965517241379,26,0.1489361702127659,0.0,0.1489361702127659,0.1489361702127659,3.872340425531913,26,0.6896551724137931,0.0,0.6896551724137931,0.6896551724137931,17.931034482758623,26,0.8510638297872342,0.0,0.851063829787234,0.851063829787234,22.127659574468087,26,12.5,8.528774824088158,1,39,325,26,12.076923076923077,8.289381530237716,2,38,314,26,0.9653359418741575,0.5879279706054445,0.125,2.555555555555556,25.098734488728095,26,1.238273830242156,0.7950989255614458,0.3333333333333333,3.857142857142857,32.19511958629606
Hemorrhage,12,69.83333333333333,1.6422453217986954,68,72,838,12,33.5,1.243163121016121,31,35,402,12,0.05630630630630625,0.022192504348630984,0.027027027027027,0.081081081081081,0.675675675675675,12,0.0694444444444444,0.034532308917114535,0.0277777777777777,0.1388888888888889,0.8333333333333328,12,0.027027027027027,0.011524363046249202,0.0135135135135135,0.0405405405405405,0.324324324324324,12,0.009259259259259259,0.032075014954979206,0.0,0.1111111111111111,0.1111111111111111,12,0.029279279279279247,0.013916990555255046,0.0135135135135135,0.054054054054054,0.351351351351351,12,0.06018518518518514,0.028607147252468757,0.0277777777777777,0.1111111111111111,0.7222222222222217,12,0.527027027027027,0.0,0.527027027027027,0.527027027027027,6.324324324324324,12,0.027777777777777696,0.0,0.0277777777777777,0.0277777777777777,0.33333333333333237,12,0.47297297297297297,0.0,0.4729729729729729,0.4729729729729729,5.675675675675675,12,0.9722222222222222,0.0,0.9722222222222222,0.9722222222222222,11.666666666666666,12,3.8333333333333335,2.5166114784235836,1,11,46,12,4.75,3.840572873934304,1,14,57,12,1.0291666666666666,0.6167741511569316,0.25,2.0,12.35,12,2.011111111111111,1.1601404768069796,0.5,4.0,24.133333333333333
Hyperlipidemia,19,272.89473684210526,10.413104654137104,251,291,5185,19,218.26315789473685,5.762350072893272,205,229,4147,19,0.06861864559008439,0.035539606328112955,0.0068259385665529,0.1433447098976109,1.3037542662116033,19,0.05513784461152878,0.024945238410793383,0.0086580086580086,0.1125541125541125,1.0476190476190468,19,0.03287228309682052,0.017223777403543118,0.0034129692832764,0.0614334470989761,0.6245733788395899,19,0.009797220323536074,0.010879322293290779,0.0043290043290043,0.0389610389610389,0.1861471861471854,19,0.035746362493263836,0.019184558461094636,0.0034129692832764,0.0853242320819112,0.6791808873720129,19,0.04534062428799267,0.024333660732037805,0.0043290043290043,0.1082251082251082,0.8614718614718607,19,0.3924914675767918,0.0,0.3924914675767918,0.3924914675767918,7.4573378839590445,19,0.22943722943722944,0.0,0.2294372294372294,0.2294372294372294,4.359307359307359,19,0.6075085324232082,0.0,0.6075085324232082,0.6075085324232082,11.542662116040956,19,0.7705627705627706,0.0,0.7705627705627706,0.7705627705627706,14.64069264069264,19,17.157894736842106,11.131851986752732,3,38,326,19,18.57894736842105,11.157039578837331,3,42,353,19,0.9216757512654282,0.4912076775632845,0.2222222222222222,2.333333333333333,17.511839274043137,19,1.4943042892579204,0.7541639483237061,0.4375,3.875,28.39178149590049
Myocardial Infarction,80,976.6,20.48315145847645,923,1015,78128,80,1737.525,18.60718181750984,1699,1771,139002,80,0.041609421000981306,0.020101228124118214,0.0039254170755642,0.0942100098135426,3.3287536800785045,80,0.02276434195725529,0.010465231618397063,0.0039370078740157,0.0444319460067491,1.821147356580423,80,0.015431795878312022,0.008548084926104628,0.0019627085377821,0.0392541707556427,1.2345436702649617,80,0.007761529808773859,0.00523904455338959,0.0,0.0286839145106861,0.6209223847019087,80,0.026177625122669235,0.013050722791986939,0.0019627085377821,0.0549558390578999,2.0942100098135388,80,0.01500281214848139,0.0074795762233041034,0.0011248593925759,0.0314960629921259,1.2002249718785112,80,0.1903827281648675,0.0,0.1903827281648675,0.1903827281648675,15.230618253189402,80,0.5359955005624297,0.0,0.5359955005624297,0.5359955005624297,42.879640044994375,80,0.8096172718351324,0.0,0.8096172718351324,0.8096172718351324,64.7693817468106,80,0.46400449943757033,0.0,0.4640044994375703,0.4640044994375703,37.120359955005625,80,11.0,9.683602217085033,1,44,880,80,11.325,9.55831535392421,1,42,906,80,0.24828394281263383,0.18200985593251476,0.0476190476190476,1.25,19.862715425010705,80,0.2708758462597715,0.18079936747172054,0.0588235294117647,1.2222222222222223,21.670067700781722
